fid,prow,pcol,grow,gcol,5-12-24_count,5-12-24_sum,5-12-24_mean
"532","13","10","1","1",2959,751.653717041016,0.254022885110178
"533","13","10","1","2",2953,820.594696044922,0.277885098559066
"534","13","10","1","3",2960,840.314971923828,0.28389019321751
"535","13","11","1","1",2952,420.360717773438,0.142398617131923
"536","13","11","1","2",2959,687.829406738281,0.232453331104522
"537","13","11","1","3",2955,777.408081054688,0.263082260932212
"538","13","12","1","1",2957,863.944000244141,0.292169090376781
"539","13","12","1","2",2956,910.257385253906,0.30793551598576
"540","13","12","1","3",2954,942.249786376953,0.318974199856788
"541","13","13","1","1",2956,860.366851806641,0.291057798310771
"542","13","13","1","2",2954,841.211181640625,0.284770203669812
"543","13","13","1","3",2961,886.193908691406,0.299288722962312
"544","13","14","1","1",2958,904.793365478516,0.305880110033305
"545","13","14","1","2",2955,963.683685302734,0.326119690457778
"546","13","14","1","3",2956,977.253601074219,0.330600000363403
"547","14","1","1","1",2958,917.341369628906,0.310122166879279
"548","14","1","1","2",2956,891.086395263672,0.301450066056723
"549","14","1","1","3",2956,713.024322509766,0.24121255835919
"550","14","2","1","1",2954,782.9951171875,0.265062666617299
"551","14","2","1","2",2960,643.098114013672,0.21726287635597
"552","14","2","1","3",2952,259.117095947266,0.0877767940200764
"553","14","3","1","1",2961,675.701812744141,0.228200544661986
"554","14","3","1","2",2955,731.245544433594,0.24746042112812
"555","14","3","1","3",2955,591.469909667969,0.200159021884253
"556","14","4","1","1",2956,614.7392578125,0.207963213062415
"557","14","4","1","2",2956,658.712219238281,0.222839045750433
"558","14","4","1","3",2957,256.469024658203,0.0867328456740626
"559","14","5","1","1",2958,557.869598388672,0.188596889245663
"560","14","5","1","2",2958,698.924438476562,0.236282771628317
"561","14","5","1","3",2951,465.538238525391,0.157756095738865
"562","14","6","1","1",2956,680.247772216797,0.230124415499593
"563","14","6","1","2",2956,587.999481201172,0.198917280514605
"564","14","6","1","3",2958,490.771026611328,0.165913125967318
"565","14","7","1","1",2956,856.311584472656,0.289685921675459
"566","14","7","1","2",2960,850.186401367188,0.287225135597023
"567","14","7","1","3",2953,926.554016113281,0.313767022049875
"568","14","8","1","1",2960,919.191925048828,0.310537812516496
"569","14","8","1","2",2954,880.355346679688,0.298021444373625
"570","14","8","1","3",2959,812.927215576172,0.274730387149771
"571","14","9","1","1",2955,757.403564453125,0.25631254296214
"572","14","9","1","2",2959,849.991638183594,0.287256383299626
"573","14","9","1","3",2957,680.6748046875,0.230191005981569
"574","14","10","1","1",2959,794.500366210938,0.268502996353815
"575","14","10","1","2",2957,753.190032958984,0.254714248548862
"576","14","10","1","3",2954,742.079040527344,0.251211591241484
"577","14","11","1","1",2955,690.823760986328,0.233781306594358
"578","14","11","1","2",2956,747.727844238281,0.252952586007538
"579","14","11","1","3",2961,625.110321044922,0.211114596773023
"580","14","12","1","1",2959,945.592681884766,0.319564948254399
"581","14","12","1","2",2958,937.424133300781,0.316911471704118
"582","14","12","1","3",2954,835.708343505859,0.282907360699343
"583","14","13","1","1",2957,768.541564941406,0.259905838668044
"584","14","13","1","2",2954,790.072113037109,0.267458399809448
"585","14","13","1","3",2961,778.808410644531,0.263022090727636
"586","14","14","1","1",2952,1000.19692993164,0.338820098215325
"587","14","14","1","2",2962,959.807434082031,0.32404032210737
"588","14","14","1","3",2954,900.816345214844,0.3049479841621
"589","15","1","1","1",2959,715.006622314453,0.241637925756828
"590","15","1","1","2",2953,853.778106689453,0.28912228468996
"591","15","1","1","3",2956,853.809173583984,0.288839368600807
"592","15","2","1","1",2956,525.787506103516,0.177871280819863
"593","15","2","1","2",2954,554.470733642578,0.187701670156594
"594","15","2","1","3",2961,594.519134521484,0.200783226788749
"595","15","3","1","1",2958,464.150146484375,0.156913504558612
"596","15","3","1","2",2954,485.464904785156,0.16434153851901
"597","15","3","1","3",2955,652.091430664062,0.220673919006451
"598","15","4","1","1",2956,479.675811767578,0.162271925496474
"599","15","4","1","2",2953,624.449890136719,0.211462881861402
"600","15","4","1","3",2961,664.380676269531,0.224377128088325
"601","15","5","1","1",2954,437.659057617188,0.148158110229244
"602","15","5","1","2",2960,499.581390380859,0.16877749675029
"603","15","5","1","3",2952,544.778106689453,0.184545429095343
"604","15","6","1","1",2961,557.511322021484,0.188284809868789
"605","15","6","1","2",2950,565.483978271484,0.191689484159825
"606","15","6","1","3",2959,590.060699462891,0.199412199886073
"607","15","7","1","1",2956,309.055999755859,0.104552097346367
"608","15","7","1","2",2956,595.306091308594,0.201389070131459
"609","15","7","1","3",2958,545.902069091797,0.184551071363014
"610","15","8","1","1",2959,396.645294189453,0.13404707475142
"611","15","8","1","2",2955,592.217895507812,0.20041214737997
"612","15","8","1","3",2952,594.484619140625,0.201383678570672
"613","15","9","1","1",2954,430.96923828125,0.14589344559284
"614","15","9","1","2",2955,471.522033691406,0.159567524091846
"615","15","9","1","3",2961,585.822357177734,0.197846118601059
"616","15","10","1","1",2958,449.468383789062,0.151950095939507
"617","15","10","1","2",2959,558.436096191406,0.188724601619265
"618","15","10","1","3",2951,550.395263671875,0.186511441434048
"619","15","11","1","1",2959,613.601013183594,0.207367696243188
"620","15","11","1","2",2952,666.907379150391,0.225917133858533
"621","15","11","1","3",2959,708.697570800781,0.23950576911145
"622","15","12","1","1",2954,130.865905761719,0.0443012544894105
"623","15","12","1","2",2962,225.151763916016,0.0760134246846778
"624","15","12","1","3",2952,210.011993408203,0.0711422741897707
"625","15","13","1","1",2961,827.467895507812,0.279455554038437
"626","15","13","1","2",2955,836.890014648438,0.283211510879336
"627","15","13","1","3",2952,932.6572265625,0.315940794905996
"628","15","14","1","1",2953,475.581665039062,0.161050343731481
"629","15","14","1","2",2957,652.572784423828,0.22068744823261
"630","15","14","1","3",2959,766.53125,0.259050777289625
"631","16","1","1","1",2960,678.170440673828,0.22911163536278
"632","16","1","1","2",2957,619.665710449219,0.209558914592228
"633","16","1","1","3",2954,471.515411376953,0.159619299721379
"634","16","2","1","1",2955,779.517822265625,0.263796217348773
"635","16","2","1","2",2956,700.216888427734,0.236879867533063
"636","16","2","1","3",2960,454.895446777344,0.153680894181535
"637","16","3","1","1",2952,665.055633544922,0.22528984876183
"638","16","3","1","2",2963,609.212982177734,0.205606811399843
